id,relation,source,target
1702800,r_subdomain,Domain_2e2ed935732c3ce357ce9b9d934cb3168a6edc677d5583e071c5d586fab7d9f7,Domain_3f69f063e51ceb52751477434d6d0c16b536bfd4aea4267537891bd0763bb0e8
1703291,r_subdomain,Domain_2e2ed935732c3ce357ce9b9d934cb3168a6edc677d5583e071c5d586fab7d9f7,Domain_4798462728f8a04edd8aa1f7000d9188543c1bc896021eddd0cb15082028b943
1703360,r_subdomain,Domain_2e2ed935732c3ce357ce9b9d934cb3168a6edc677d5583e071c5d586fab7d9f7,Domain_73817b1ed0146f1f3e777d662ad5ed258aae1f6d2083d5e1dd3417a520d9195a
1703412,r_subdomain,Domain_2e2ed935732c3ce357ce9b9d934cb3168a6edc677d5583e071c5d586fab7d9f7,Domain_b0f0e27be12cbe96b09eb7dce2d4528b0613d4c02268decbd6654bc67b154069
1703466,r_subdomain,Domain_0b5bc78d58cf2ab99165acfb3684e2ccc44d4a1a75c782611521114c6c91700d,Domain_5d4dac81afd5abcf8ce49cae8c9d7d219d9cbb1a6ca57efe06151eae29dfe042
1703505,r_whois_email,Domain_0b5bc78d58cf2ab99165acfb3684e2ccc44d4a1a75c782611521114c6c91700d,Whois_Email_58cfa23799d1fff08b1b0fa5a33d3f68f328dc8e920c93b89ed8128fb1abfd19
1703600,r_subdomain,Domain_2e2ed935732c3ce357ce9b9d934cb3168a6edc677d5583e071c5d586fab7d9f7,Domain_b3f860f63c35dd94ab484531209f11a364a9bb2657b213ff4c86560a9f462ff8
1721288,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_604eeed6007276490255d71f7ace037f5248d6f12e44a1c6f4b91a0fdb2c58ff
1721300,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_67b14144a8be24916d79e5d65d470684726c2527f00027c350832db813721962
1721312,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_ce4174cda1ef73f4911d0208e5dbab7143de763816214c0166265aa9830019b8
1721327,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_493f395caa99f589f7a576f80bdd89ca9105f3680e0b0c40accc1acd492d2650
1721343,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_ff606c48cc62fba5b78c67c5df006f3fb63bfb1f445dce70cffae44309137f3e
1721356,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_b7373d3eef5dda296cba8c3c646af0c8a96865b0103418bd28ab98f02ad9f9ea
1721366,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_dbf8d24bf53ac76b3e65fdbced0f5f988068a76f87b251b68f553168d80eec80
1721376,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_cd2961046cb4b3b28c1f02b55c6a776bf8431da1e54c46c3911353159bc2df76
1721389,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_97c3a09e78ad356a2242e4c7e30035ae9d359972af5cf46cd761991303e3bdb2
1721397,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_b1dc3fea7dbed6250b634126d4eb03a0b66844a030d916043a9d331b49c9283a
1721407,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_dea1096888edebd8933aff95a3cec23c510c7c76a16907e484296a8de66c27b6
1721421,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_562754395b9b3e06b4a357a6f3c2e24bec7b03e39a3bdd8f35b006aef891c0e0
1721432,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_83df6a812a7675919db028d82da3cdf82f8ddbaf47246ec5eec69a732edb6a18
1721441,r_subdomain,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_c414531738d74abc621640d199389be44d2ece6411edbaf65bfcf8a5045a374f
1721460,r_cname,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Domain_946f8e1790b8b568b2d04c60ca29260eeda3101add6aa44379a08a2c64a2a2a1
1721470,r_whois_name,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Whois_Name_e2709ae9545ab6ae56767548559e3754109f2651146dda0f8f27c85395c42685
1721477,r_cert,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
1728918,r_dns_a,Domain_b8189fcf15bd116a0ba58137199bb2daa482c4afbf34f2048f96c4c475acce14,IP_b78286a3905e07ae90afcb0b1550ee451ddaceee4c64bafb78278d01fdb27a9b
1728932,r_cert,Domain_b8189fcf15bd116a0ba58137199bb2daa482c4afbf34f2048f96c4c475acce14,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
1731883,r_subdomain,Domain_5a61529c2decb59c12bd5199fe5b757e50e7485ca1d70de723f37c38929a5d90,Domain_729f9779fefdaa89ee0e65a92fbdb5d74220c3fb6cd61a23fbc8829d8ea777a1
1746613,r_dns_a,Domain_7fa17894077536329817afac1018ff6b3f926721b02a3ed1d6947cb0088c5dc6,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1750327,r_subdomain,Domain_5a61529c2decb59c12bd5199fe5b757e50e7485ca1d70de723f37c38929a5d90,Domain_a9078cfa03c30f14499e8b6dc8a698399d1e722d9935512e9c83dd22044e946c
1750343,r_dns_a,Domain_5a61529c2decb59c12bd5199fe5b757e50e7485ca1d70de723f37c38929a5d90,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1750421,r_dns_a,Domain_a9078cfa03c30f14499e8b6dc8a698399d1e722d9935512e9c83dd22044e946c,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1750978,r_dns_a,Domain_2384c119e83ee4653a16269c54833d0bdc7a83cf500c8407f6c7f0a9494260d6,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1751030,r_dns_a,Domain_2e2ed935732c3ce357ce9b9d934cb3168a6edc677d5583e071c5d586fab7d9f7,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1757347,r_dns_a,Domain_223c23194696388f25c546f13d579f49cd4905874f8e3b6ea8d44288f0407f59,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1757359,r_cname,Domain_223c23194696388f25c546f13d579f49cd4905874f8e3b6ea8d44288f0407f59,Domain_d6f16b9c9e13b815977200c351805b69bfe6dd718d88e6b0d776ed5fee8c4e14
1757373,r_cert,Domain_223c23194696388f25c546f13d579f49cd4905874f8e3b6ea8d44288f0407f59,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
1758330,r_dns_a,Domain_684dbc0ed7335eaf61e9e764c358ef912a311ca56dfbc98544a905f97ca31fc3,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1758350,r_cname,Domain_684dbc0ed7335eaf61e9e764c358ef912a311ca56dfbc98544a905f97ca31fc3,Domain_7db781bbbf46a08481df61068974a0b55c5c8fc682efe9cfe6235ea85968e0dd
1758368,r_cert,Domain_684dbc0ed7335eaf61e9e764c358ef912a311ca56dfbc98544a905f97ca31fc3,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
1759781,r_dns_a,Domain_c2aa1ebb587b61bd7e71b72ad325d4a13e6ffcbf1f8443b5626ee2a979f3ab46,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1759794,r_cname,Domain_c2aa1ebb587b61bd7e71b72ad325d4a13e6ffcbf1f8443b5626ee2a979f3ab46,Domain_40401f3100495a799b52b527e4ad016773547b1c7b1e91e0d076b7fb62c60f4c
1759807,r_cert,Domain_c2aa1ebb587b61bd7e71b72ad325d4a13e6ffcbf1f8443b5626ee2a979f3ab46,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1760328,r_dns_a,Domain_a044646a7adbeedff44064671e26b44bef7b550a85c3838d21836121be310999,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1760349,r_cname,Domain_a044646a7adbeedff44064671e26b44bef7b550a85c3838d21836121be310999,Domain_56caaa119b4491bff7999ddb1ed1ad745f3749202ea9adb99258c4898b23e7a8
1760373,r_cert,Domain_a044646a7adbeedff44064671e26b44bef7b550a85c3838d21836121be310999,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
1760880,r_dns_a,Domain_b8bba90caf9b1b1d2e5d1c75f1bbc68cf852cbd8715c492736d5c09e388f5e85,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1760894,r_cname,Domain_b8bba90caf9b1b1d2e5d1c75f1bbc68cf852cbd8715c492736d5c09e388f5e85,Domain_18e516ddb0bbd0f7304c8d2b1fb89b7f993024f9fd98b16a7df4de928bae6f32
1760908,r_cert,Domain_b8bba90caf9b1b1d2e5d1c75f1bbc68cf852cbd8715c492736d5c09e388f5e85,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
1761555,r_dns_a,Domain_e6fcc192e17cb51c6a92ab4b9aa081aa595eee1ec1b62d84d5c752c4ef17d6cd,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1761581,r_cert,Domain_e6fcc192e17cb51c6a92ab4b9aa081aa595eee1ec1b62d84d5c752c4ef17d6cd,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
1761645,r_dns_a,Domain_aecd334a44adcf2a588f80728f09800801a88637275853f9f2971b6e2754148a,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1761662,r_cname,Domain_aecd334a44adcf2a588f80728f09800801a88637275853f9f2971b6e2754148a,Domain_6a4c22f6188389ea071fab8252634d33767f124d88073fa14f3a22ae563d87a2
1762564,r_dns_a,Domain_6fb68a90f63e5da7824d0c6dfe8a65ef2629f0371facdd0e1cd08e25799f4a71,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1762581,r_cname,Domain_6fb68a90f63e5da7824d0c6dfe8a65ef2629f0371facdd0e1cd08e25799f4a71,Domain_bfeb4612d0ade7aff3e0d7280819c1b608836f280c23026fe6a380074c03d6a4
1763958,r_dns_a,Domain_1f99192e623bd71833dff43602c689b0e757250f8a13224fa64473e24ea9e86a,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1764187,r_dns_a,Domain_5524ce31129787ec82d58950b6730e017b9f4daa07eb48ee4ecf012f2890c4a1,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1764288,r_dns_a,Domain_6bbcdcaabd7378cd49ccd0149dfc3fe91d3fd7c64fd241cea17d8c0e061a46dc,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1764300,r_cname,Domain_6bbcdcaabd7378cd49ccd0149dfc3fe91d3fd7c64fd241cea17d8c0e061a46dc,Domain_efc92cd40efbf14496a9419990f9d631276f6b2027ae0c48c6abb8f900824c2d
1765767,r_dns_a,Domain_2616283b7b613d52388c4a40733d8babe4d79a2cab508d04fec92c2ac75aec2a,IP_ca3328ebe3c5bab8530bdbff56928e40b4f5874d43a8765eba8947b55c2fad24
1770787,r_dns_a,Domain_b74bca2d2f1c9e320b8d824ca500b94f4ff674f763c5d7194a01c42dbe8337bd,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1770803,r_cname,Domain_b74bca2d2f1c9e320b8d824ca500b94f4ff674f763c5d7194a01c42dbe8337bd,Domain_ca33e868e64a935f9e9ada939f0a774c14d18d0d4ac810025c34e759558bc947
1776197,r_dns_a,Domain_8fafd55a46952f0cde94a78917404cfebe40cd882640f607eee304b7eb9d0e21,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1776218,r_cname,Domain_8fafd55a46952f0cde94a78917404cfebe40cd882640f607eee304b7eb9d0e21,Domain_ee8d7029c740c22e4b3bdf48ca45d51ff0bd60cf2bd69f4bd7f44db77dfda4b5
1782412,r_dns_a,Domain_a56a2518e47cf09a714f6e5c832ab92ed803f1603c4ede4527003ccf8aacae81,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
1782430,r_cname,Domain_a56a2518e47cf09a714f6e5c832ab92ed803f1603c4ede4527003ccf8aacae81,Domain_a97132f546c95e5f091f05e62aa8f5a0f417274e624fe9b2caa51d4eddcf4526
1970932,r_asn,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb,ASN_645c789aee7c2ee6923a919af4a10f6876f171e2c8e55fa05547184ea0eccc17
1970951,r_cidr,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb,IP_CIDR_60030e5f3544f61ec5a21d830d3801a7304c945a9eb6d906a55c1aff3b2876e4
1970971,r_dns_a,Domain_2f772c57010e5bbecde4a0d6dcc8f36f302c271ff3e3a84678bd7317a108cb4a,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
1970992,r_dns_a,Domain_3ba1f3ad0b3da07fd6b1965b92faea693903022d9e84489f5d74fce2d191bcf7,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
1971008,r_dns_a,Domain_e7ff4c326b5b6a92e6b51feab409bc6e9c0a0da54d827681a804ac80e927fff1,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
1971023,r_dns_a,Domain_5fc8148fb39752ed6cd3475d6debd8e0945ff3f868212ad09798b61f71188e7a,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
1971037,r_dns_a,Domain_e73f031e502e3a779baa572817488757e9cdf338e04b54b41cdcc3a5827a57cb,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
1971059,r_dns_a,Domain_9348554f42328d23c2463c80dfb91153851d729a6cd8b1e51f7767c074b1d001,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
1971078,r_dns_a,Domain_d871474b5f8074e59b359f51c57ea44262652962c3df3cfddc946d68b3263a4c,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
1971096,r_dns_a,Domain_6799e6ddfd3290f784680bdde371ed1ce5676a12ae79df2833cf8f7505cb66cf,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
